accuracy_mean,accuracy_std,auroc_macro_mean,auroc_macro_std,auroc_micro_mean,auroc_micro_std,bucket,count_class_0,count_class_1,count_class_2,count_class_3,documents,f1_class_0_mean,f1_class_0_std,f1_class_1_mean,f1_class_1_std,f1_class_2_mean,f1_class_2_std,f1_class_3_mean,f1_class_3_std,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,method,precision_class_0_mean,precision_class_0_std,precision_class_1_mean,precision_class_1_std,precision_class_2_mean,precision_class_2_std,precision_class_3_mean,precision_class_3_std,precision_macro_mean,precision_macro_std,precision_micro_mean,precision_micro_std,recall_class_0_mean,recall_class_0_std,recall_class_1_mean,recall_class_1_std,recall_class_2_mean,recall_class_2_std,recall_class_3_mean,recall_class_3_std,recall_macro_mean,recall_macro_std,recall_micro_mean,recall_micro_std,tpr_at_1_fpr_class_0_mean,tpr_at_1_fpr_class_0_std,tpr_at_1_fpr_class_1_mean,tpr_at_1_fpr_class_1_std,tpr_at_1_fpr_class_2_mean,tpr_at_1_fpr_class_2_std,tpr_at_1_fpr_class_3_mean,tpr_at_1_fpr_class_3_std,tpr_at_1_fpr_macro_mean,tpr_at_1_fpr_macro_std,tpr_at_1_fpr_micro_mean,tpr_at_1_fpr_micro_std,tpr_at_1_fpr_mixed_avg_mean,tpr_at_1_fpr_mixed_avg_std,tpr_at_5_fpr_class_0_mean,tpr_at_5_fpr_class_0_std,tpr_at_5_fpr_class_1_mean,tpr_at_5_fpr_class_1_std,tpr_at_5_fpr_class_2_mean,tpr_at_5_fpr_class_2_std,tpr_at_5_fpr_class_3_mean,tpr_at_5_fpr_class_3_std,tpr_at_5_fpr_macro_mean,tpr_at_5_fpr_macro_std,tpr_at_5_fpr_micro_mean,tpr_at_5_fpr_micro_std,tpr_at_5_fpr_mixed_avg_mean,tpr_at_5_fpr_mixed_avg_std
0.8709677419354839,0.015517602997446266,0.9623217851697027,0.0032423374656980475,0.9718130123484394,0.004114930676939794,0–200,87,91,149,14,341,0.9237032237133729,0.013847359970097728,0.8092226378146621,0.011716872469798174,0.8961000474158368,0.012740800585424063,0.6513131313131313,0.08468671447283357,0.8200847600642508,0.030093102730478025,0.8709677419354839,0.015517602997446266,Dual / Editor,0.9411472448057814,0.016400889071622897,0.790132528290423,0.03518020290171301,0.8866505742081779,0.02364709120147027,0.8787878787878788,0.2099455524325912,0.8741795565230652,0.057799824598788664,0.8709677419354839,0.015517602997446266,0.9080459770114943,0.041443118108781436,0.8315018315018315,0.041603724145056926,0.9060402684563759,0.011624502064220636,0.5238095238095238,0.041239304942116105,0.7923494001948064,0.020165726196370557,0.8709677419354839,0.015517602997446266,0.8122605363984674,0.046453469934797466,0.36996336996337,0.13914593343020207,0.4429530201342282,0.061511083153769665,0.5714285714285714,0.07142857142857145,0.5491513744811592,0.040598547875318615,0.6334310850439883,0.05857766673149027,0.4706959706959707,0.08878062262356311,0.9731800766283525,0.006636209990685345,0.7728937728937729,0.022875450543583857,0.8456375838926175,0.02324900412844127,0.6666666666666667,0.041239304942116105,0.8145945250203525,0.018083098943949386,0.8866080156402737,0.02494105732585154,0.7197802197802198,0.026207120918047975
0.9387755102040817,0.004433500386514759,0.9829435345728407,0.0009641065104611984,0.9858209058300538,0.0014989673241413276,200–400,329,349,591,103,1372,0.9858272683197474,0.0009333961678559832,0.9307227091144695,0.009800436606086357,0.9405118769333066,0.005444874218748897,0.7867486456196133,0.0038862025522319876,0.9109526249967842,0.0027516259501648072,0.9387755102040817,0.004433500386514759,Dual / Editor,0.9849185354335351,0.007709048638674916,0.9436019390329821,0.01684763391359584,0.9158674567438914,0.01617018662391948,0.9120386522681675,0.032848471677285856,0.939106645869644,0.006146864775049365,0.9387755102040817,0.004433500386514759,0.9868287740628167,0.008774320200450225,0.9188156638013372,0.027829612768545307,0.9667230682459109,0.0070445549897331415,0.6925566343042071,0.02021034950937992,0.891231035103568,0.006219149661227031,0.9387755102040817,0.004433500386514759,0.9969604863221885,0.003039513677811523,0.8557784145176696,0.038156608128821726,0.6209813874788495,0.14025633729577344,0.7411003236245954,0.02021034950937992,0.8037051529858258,0.03514964747313284,0.8413508260447036,0.07369209577472448,0.7984393690711326,0.02334343562287132,1.0,0.0,0.9732569245463228,0.011580091359104282,0.9543147208121827,0.006768189509306244,0.8187702265372168,0.02021034950937992,0.9365854679739306,0.005367407306590081,0.966958211856171,0.006772283704939957,0.8960135755417697,0.007382493762319445
0.9539866526167896,0.010342417888539136,0.9860847463826248,0.0007918263850944514,0.9893306432778408,0.001026120242371464,400–600,248,214,432,55,949,0.9966356955016415,0.0011710957653084182,0.9342970047458483,0.022239894462268702,0.9551979250142735,0.010906701855105214,0.8028524630386705,0.00653544827179885,0.9222457720751085,0.009990065032921824,0.9539866526167896,0.010342417888539136,Dual / Editor,0.9973172258928186,0.0023233646382934763,0.9562834833316362,0.007533839346012385,0.9277887672057986,0.023518835932662924,0.98268106162843,0.015002434678949428,0.9660176345146709,0.006699540751317318,0.9539866526167896,0.010342417888539136,0.9959677419354839,0.0040322580645161255,0.9143302180685359,0.047270999705587305,0.9845679012345679,0.004818671295060523,0.6787878787878788,0.010497277621629563,0.8934134350066166,0.0133873256730216,0.9539866526167896,0.010342417888539136,1.0,0.0,0.8847352024922118,0.028551873488821437,0.7561728395061729,0.06486990604007317,0.7575757575757576,0.020994555243259126,0.8496209498935355,0.023577032718051415,0.9128907622058307,0.027036888511311304,0.8211554800339848,0.016042257611055735,1.0,0.0,0.9828660436137072,0.01079159381662852,0.9737654320987654,0.0048186712950604605,0.8181818181818182,0.03636363636363632,0.9437033234735727,0.005844630660251868,0.9761152089919213,0.004387072706988697,0.9005239308977627,0.013775688812649286
0.9820585457979226,0.009948681541881672,0.9983713777462258,0.0004512154263629461,0.9972768152113144,0.0014518881974529187,600–800,87,99,151,16,353,1.0,0.0,0.9775093823355434,0.013321588658731795,0.9795440442981427,0.011139684360523813,0.9325423309850451,0.03560169674897739,0.9723989394046828,0.015002017037683054,0.9820585457979226,0.009948681541881672,Dual / Editor,1.0,0.0,1.0,0.0,0.9600637062558968,0.021367607679855672,1.0,0.0,0.9900159265639742,0.005341901919963876,0.9820585457979226,0.009948681541881672,1.0,0.0,0.9562289562289562,0.025420317963874572,1.0,0.0,0.875,0.0625,0.957807239057239,0.021950239494636144,0.9820585457979226,0.009948681541881672,1.0,0.0,0.9797979797979798,0.02020202020202022,0.9845474613686535,0.010116061136767862,0.9375,0.0,0.9754613602916583,0.006973309560757695,0.9867799811142587,0.010725039368839041,0.9586489898989898,0.01010101010101011,1.0,0.0,0.9932659932659933,0.011663641801810632,1.0,0.0,0.9791666666666666,0.03608439182435161,0.993108164983165,0.00797358315211414,0.9924457034938621,0.005897070820017371,0.9862163299663299,0.01594716630422828
0.9801801801801802,0.020464534579460465,0.9992793633768536,0.0003264355425199478,0.9990779969158348,0.000883576183000333,800+,49,47,83,6,185,0.9896191294387171,0.01041685118103963,0.9639057579847053,0.03573239388296787,0.9843316889828517,0.016641033128862313,0.9696969696969697,0.05248638810814781,0.9768883865258109,0.02850132648906142,0.9801801801801802,0.020464534579460465,Dual / Editor,1.0,0.0,0.9642985982271697,0.013083304744511519,0.9775280898876404,0.03892249005772761,1.0,0.0,0.9854566720287025,0.012102810623252325,0.9801801801801802,0.020464534579460465,0.9795918367346939,0.020408163265306145,0.9645390070921985,0.0614202414031517,0.9919678714859438,0.006956027339634068,0.9444444444444444,0.0962250448649376,0.9701357899393201,0.042168046360515014,0.9801801801801802,0.020464534579460465,1.0,0.0,0.9219858156028369,0.07472094860179247,0.9919678714859438,0.006956027339634068,1.0,0.0,0.9784884217721951,0.017279186756555837,0.9747747747747748,0.02977065160695189,0.9609929078014184,0.037360474300896264,1.0,0.0,1.0,0.0,0.9919678714859438,0.006956027339634068,1.0,0.0,0.9979919678714859,0.001739006834908533,0.9963963963963964,0.006241624531779739,1.0,0.0
0.8690127077223851,0.009426833588458403,0.9611476076145153,0.00602104400599064,0.9726113657624395,0.00454654220911656,0–200,87,91,149,14,341,0.9164117668011291,0.023190992845006718,0.8065266752988421,0.02130938488329394,0.897949501836351,0.003887928291988848,0.6565656565656566,0.017495462702715917,0.8193634001254947,0.011912577060408078,0.8690127077223851,0.009426833588458403,Creator + Editor,0.9476634397698257,0.014303642188206527,0.7768421052631579,0.0308377938427163,0.8906066656862835,0.016683224582445116,0.8557692307692307,0.15474497057145273,0.8677203603721245,0.030643279654950957,0.8690127077223851,0.009426833588458403,0.8888888888888888,0.05669980301512927,0.8388278388278388,0.012689016905266519,0.9060402684563759,0.024198330707812035,0.5476190476190477,0.08247860988423228,0.7953440109480377,0.03059828312917486,0.8690127077223851,0.009426833588458403,0.8199233716475096,0.05669980301512927,0.41025641025641024,0.09346044558368553,0.44295302013422816,0.11210263817778565,0.6190476190476191,0.041239304942116174,0.5730451052714418,0.022940965116850436,0.6500488758553274,0.08963890496572438,0.5146520146520146,0.05171358206408606,0.9616858237547893,0.006636209990685409,0.7619047619047619,0.0167859915566148,0.8590604026845637,0.017756720208487158,0.6904761904761905,0.08247860988423221,0.8182817947050763,0.022183078923696153,0.8817204301075269,0.013858696851180657,0.7261904761904762,0.04924662879028849
0.9373177842565598,0.0055027947778941485,0.9836182005761094,0.0013984411752692978,0.9871587188255837,0.0023382420389036654,200–400,329,349,591,103,1372,0.9847846572570867,0.0015582357866746898,0.9308928991240935,0.010571566544733946,0.9395524887496489,0.0042701586914611145,0.774005261968594,0.02464137038324012,0.9073088267748558,0.0096473186757319,0.9373177842565598,0.0055027947778941485,Creator + Editor,0.9858858965793618,0.008458079247391663,0.9296508237318374,0.01601421319084525,0.9206732328825352,0.014434612736048727,0.9070226070226071,0.0565734477460653,0.9358081400540853,0.00871845811432378,0.9373177842565598,0.0055027947778941485,0.9837892603850051,0.009285867669616723,0.9321872015281758,0.005964659024258248,0.9593908629441624,0.006768189509306244,0.6796116504854369,0.06366445169225246,0.888744743835695,0.017917724318635572,0.9373177842565598,0.0055027947778941485,0.9969604863221885,0.003039513677811523,0.8500477554918816,0.04155551082675659,0.6142131979695431,0.039027284584334354,0.7281553398058253,0.009708737864077666,0.7973441948973596,0.016362961377926456,0.8641885325558795,0.027020409631267235,0.7891015476488534,0.02350841516816136,0.9989868287740629,0.001754864040090032,0.9694364851957975,0.004376863127942592,0.9543147208121827,0.005076142131979711,0.8349514563106796,0.0,0.9394223727731807,0.002723502320921784,0.9655004859086492,0.0041444903083653695,0.9021939707532385,0.002188431563971266
0.9504741833508956,0.007955568424942796,0.9858690300323142,0.0023112338063758183,0.9904761746137671,0.0009669731316934211,400–600,248,214,432,55,949,0.9945908845222702,0.0031145334204875095,0.9353017137604238,0.011583010476567662,0.951877372621579,0.006992667271772428,0.7657600674678473,0.05185562190064945,0.9118825095930301,0.016698125490944613,0.9504741833508956,0.007955568424942796,Creator + Editor,0.998661311914324,0.002318675779878044,0.9360273792286429,0.010887833578767908,0.9289084702107607,0.013287242833748105,0.9824561403508772,0.015193428136569083,0.9615133254261512,0.0034549049021511263,0.9504741833508956,0.007955568424942796,0.9905913978494624,0.008393814513976333,0.9345794392523364,0.012363323883479417,0.9760802469135803,0.001336458956457441,0.6303030303030303,0.07348094335140694,0.8828885285796024,0.02120241482343415,0.9504741833508956,0.007955568424942796,1.0,0.0,0.8582554517133957,0.030403771489007973,0.6743827160493827,0.12249577738772671,0.7575757575757576,0.020994555243259126,0.822553481334634,0.030608089080385516,0.9160519845451353,0.024539569335733844,0.8079156046445767,0.007621304151652317,1.0,0.0,0.9797507788161994,0.016410675627496506,0.9691358024691358,0.007071876072462747,0.8242424242424242,0.02777318603003534,0.9432822513819399,0.010423845988077066,0.9782226905514577,0.0048670201828419505,0.9019966015293118,0.01876717742960527
0.9792256846081209,0.0058970708200173525,0.9981983835446645,0.000754785089023564,0.997797555197101,0.001096347453156733,600–800,87,99,151,16,353,0.9980732177263969,0.0033372847930036474,0.9812489098203384,0.007850747001896264,0.9783329342775167,0.00480791587864563,0.8615690959776982,0.04442538441867746,0.9548060394504875,0.014227700451084617,0.9792256846081209,0.0058970708200173525,Creator + Editor,1.0,0.0,0.9930913516609393,0.0059833058978474365,0.9617499900518769,0.01217159834218692,0.953968253968254,0.03993570039812419,0.9772023989202675,0.007466984009364715,0.9792256846081209,0.0058970708200173525,0.9961685823754789,0.006636209990685345,0.9696969696969697,0.01010101010101011,0.9955849889624724,0.0038235117164876074,0.7916666666666666,0.09547032697824667,0.9382793019253969,0.0254500867807189,0.9792256846081209,0.0058970708200173525,1.0,0.0,0.9831649831649831,0.015429547794464097,0.9845474613686535,0.016666301181613108,0.8958333333333334,0.07216878364870322,0.9658864444667424,0.02513181979304846,0.9848914069877243,0.0058970708200173525,0.9394991582491582,0.04221938524533683,1.0,0.0,0.9932659932659933,0.005831820900905284,1.0,0.0,0.9791666666666666,0.03608439182435161,0.993108164983165,0.007563142730861598,0.9952785646836638,0.0016355531705088196,0.98621632996633,0.015126285461723196
0.9765765765765766,0.006241624531779739,0.999578026877827,0.00022576272271964404,0.9987014041068095,0.0009646664410058512,800+,49,47,83,6,185,0.9825292397660819,0.016055766958045316,0.9611795446061964,0.016007302457925768,0.9840539802078264,0.0035064400572220487,0.9440559440559441,0.04895104895104895,0.9679546771590122,0.009829281160635021,0.9765765765765766,0.006241624531779739,Creator + Editor,1.0,0.0,0.9578900709219859,0.020615276514598362,0.9764639151179474,0.011344300961517577,0.9523809523809523,0.08247860988423228,0.9716837346052214,0.013695893127633694,0.9765765765765766,0.006241624531779739,0.9659863945578231,0.03117398431942747,0.9645390070921986,0.012284048280630289,0.9919678714859438,0.013912054679268072,0.9444444444444444,0.0962250448649376,0.9667344293951026,0.026356862963186133,0.9765765765765766,0.006241624531779739,1.0,0.0,0.950354609929078,0.04429076594608793,0.9919678714859438,0.013912054679268072,1.0,0.0,0.9855806203537555,0.007741700208730827,0.981981981981982,0.011252248645762889,0.975177304964539,0.022145382973043987,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9963963963963964,0.003120812265889837,1.0,0.0
0.8768328445747801,0.010158655762867307,0.964253079465134,0.005309220589602087,0.972339992489458,0.004514769660615158,0–200,87,91,149,14,341,0.9185847806375114,0.018384469767871735,0.819347737027295,0.010701237448356583,0.9057085018846712,0.006972670649246985,0.7032938076416337,0.09363613283317988,0.8367337067977779,0.02601121436683033,0.8768328445747801,0.010158655762867307,Creator-only,0.948724279835391,0.02560808501603125,0.7865975631933079,0.06073334761288577,0.9104830860150009,0.02656649053308158,0.8541666666666666,0.2525907427704613,0.8749928989275916,0.058576019393970044,0.8768328445747801,0.010158655762867307,0.89272030651341,0.05785313743502488,0.8608058608058609,0.054207503981497256,0.9015659955257271,0.013970912748094831,0.6190476190476191,0.041239304942116174,0.8185349454731542,0.014960205777991294,0.8768328445747801,0.010158655762867307,0.8390804597701149,0.030410934609937785,0.40293040293040294,0.11437725271791938,0.5011185682326622,0.08201477753835958,0.5714285714285714,0.07142857142857145,0.5786395005904379,0.026679960054608404,0.6256109481915934,0.07744008727405031,0.48717948717948717,0.07434521426664759,0.9655172413793104,0.0,0.8058608058608059,0.03859213828883785,0.8478747203579419,0.060153600267332234,0.6666666666666667,0.041239304942116105,0.8214798585661812,0.02822010924289413,0.8895405669599218,0.01996146418051038,0.7362637362637363,0.02705730165328597
0.9424198250728864,0.0025248554046193757,0.9830025614696815,0.0013769216773883025,0.9874437002345016,0.0007322854697446855,200–400,329,349,591,103,1372,0.9852566806214192,0.003277330656901124,0.9380612358071658,0.003948606804043466,0.9448244036203834,0.003436670353598941,0.7933499426119525,0.014481013198041147,0.9153730656652302,0.005122279679503329,0.9424198250728864,0.0025248554046193757,Creator-only,0.9878305340992192,0.005065174997399802,0.9303665298914817,0.02416630769534032,0.9339164906846893,0.006702455333824435,0.8854457711779364,0.051869164843812106,0.9343898314633317,0.008950596106584696,0.9424198250728864,0.0025248554046193757,0.9827760891590679,0.01067442122882751,0.9465138490926457,0.01750745251177013,0.9560067681895094,0.0,0.7216828478964401,0.045881705109248605,0.9017448885844158,0.009283388362599869,0.9424198250728864,0.0025248554046193757,0.9979736575481256,0.001754864040090032,0.8662846227316141,0.025034082945713777,0.6661026508742245,0.09271328584107962,0.7508090614886731,0.0056053424193167525,0.8202924981606593,0.022065915532655064,0.8809523809523809,0.022279057283755132,0.8085468421101436,0.010655059004780974,1.0,0.0,0.9742120343839542,0.00573065902578801,0.9576988155668359,0.00879213607902986,0.8090614886731391,0.0056053424193167525,0.9352430846559823,0.003924939274448975,0.9693877551020408,0.004058137290692403,0.8916367615285467,0.005474892299795099
0.9564453811029153,0.005991823712410239,0.9863741569639709,0.0024301344036954248,0.9907666596466631,0.001685710165568755,400–600,248,214,432,55,949,0.994599080067991,0.0031118961202038194,0.9391565477922028,0.01090967422857543,0.9590956315980678,0.004031439080189061,0.8102337238633847,0.0355222515917324,0.9257712458304116,0.011474527291216806,0.9564453811029153,0.005991823712410239,Creator-only,0.9973117842490068,0.0023281199088559133,0.940026012411063,0.022871329436487082,0.9420298060747498,0.00820180315753695,0.9617552334943639,0.044413146229622176,0.9602807090572959,0.01129491942590399,0.9564453811029153,0.005991823712410239,0.9919354838709677,0.008064516129032251,0.9392523364485982,0.03237478144988556,0.9768518518518519,0.00694444444444442,0.703030303030303,0.06385244698698632,0.9027674938004302,0.013640465152693992,0.9564453811029153,0.005991823712410239,1.0,0.0,0.8909657320872274,0.03180775367081328,0.7106481481481481,0.10700855862339094,0.7515151515151516,0.010497277621629563,0.8382822579376318,0.033336900219512064,0.9301018616087109,0.004751580350709051,0.8212404418011895,0.018167072924156435,1.0,0.0,0.9922118380062306,0.007137968372205335,0.9737654320987654,0.0048186712950604605,0.8181818181818182,0.03636363636363632,0.9460397720717035,0.007385030866030992,0.9792764313312259,0.001609615628716468,0.9051968280940244,0.01607340640040518
0.9811142587346553,0.013387579677769434,0.9971020483544245,0.0012190607571979026,0.9971305800098262,0.0013080768950735565,600–800,87,99,151,16,353,1.0,0.0,0.9827071926931734,0.016961965556253726,0.9792418096298794,0.016067396280990593,0.8884920634920634,0.0398468819167609,0.9626102664537791,0.017143116537451503,0.9811142587346553,0.013387579677769434,Creator-only,1.0,0.0,0.9966666666666667,0.005773502691896263,0.9718737863000322,0.02059414716016058,0.8881578947368421,0.105878137759415,0.9641745869258852,0.029874004104063236,0.9811142587346553,0.013387579677769434,1.0,0.0,0.9696969696969697,0.03641970985317161,0.9867549668874172,0.011470535149462759,0.8958333333333334,0.03608439182435161,0.9630713174794301,0.00362037602069113,0.9811142587346553,0.013387579677769434,1.0,0.0,0.9865319865319865,0.011663641801810632,0.9713024282560706,0.023257513803206935,0.9375,0.0,0.9738336036970143,0.008377474258572376,0.983947119924457,0.018212749312545677,0.9620159932659932,0.005831820900905348,1.0,0.0,0.9932659932659933,0.005831820900905284,0.9933774834437086,0.011470535149462759,0.9375,0.0,0.9810358691774255,0.00381180254492952,0.9933899905571294,0.004327266945189618,0.9653829966329966,0.00291591045045261
0.9765765765765766,0.012483249063559477,0.9992104603136203,0.0003846837337979647,0.998642967291616,0.0009911475200564956,800+,49,47,83,6,185,0.9896191294387171,0.01041685118103963,0.9634546769923872,0.02923536158885031,0.978357352739423,0.01742795313774498,0.9523809523809523,0.08247860988423228,0.9709530278878699,0.01425840232381045,0.9765765765765766,0.012483249063559477,Creator-only,1.0,0.0,0.9730555555555556,0.030463244398114604,0.9740740740740741,0.044905020936970866,0.9166666666666666,0.14433756729740643,0.965949074074074,0.029232756911487027,0.9765765765765766,0.012483249063559477,0.9795918367346939,0.020408163265306145,0.9574468085106383,0.073704289683782,0.9839357429718876,0.01840391845363791,1.0,0.0,0.980243597054305,0.015093459828472183,0.9765765765765766,0.012483249063559477,1.0,0.0,0.900709219858156,0.08858153189217587,0.9759036144578314,0.01204819277108432,1.0,0.0,0.9691532085789969,0.02162053087826056,0.9765765765765766,0.02184568586122905,0.950354609929078,0.04429076594608793,1.0,0.0,1.0,0.0,0.9959839357429718,0.006956027339634068,1.0,0.0,0.998995983935743,0.001739006834908533,0.9963963963963964,0.003120812265889837,1.0,0.0
0.8748778103616813,0.011102460109091434,0.9642864613042926,0.002814322071290214,0.973268777071634,0.0018768130795454472,0–200,87,91,149,14,341,0.9232618506828707,0.011396263516825949,0.829075153145077,0.012038912126695943,0.8992381329636232,0.006434061048587237,0.5822222222222222,0.09459465179463449,0.8084493397534482,0.029750618227371725,0.8748778103616813,0.011102460109091434,"Creator, no fusion",0.9479991485738611,0.016058004759679202,0.8069387897136097,0.02077889490502939,0.8906407884241436,0.01564627839065835,0.7459207459207459,0.23196694204190088,0.8478748681580901,0.060116355567114,0.8748778103616813,0.011102460109091434,0.9003831417624522,0.028926568717512417,0.8534798534798534,0.033571983113229585,0.9082774049217003,0.013970912748094831,0.5,0.12371791482634842,0.7905351000410015,0.03417093141306972,0.8748778103616813,0.011102460109091434,0.8275862068965517,0.019908629972056037,0.42124542124542125,0.0624861615722783,0.4966442953020134,0.053270160625461575,0.5476190476190477,0.10910894511799622,0.5732737427657585,0.03668617888049685,0.6412512218963832,0.05166064618464834,0.48443223443223443,0.06491504981116221,0.9731800766283525,0.006636209990685345,0.7875457875457875,0.02765507119146796,0.8501118568232662,0.02712383814984815,0.6428571428571429,0.07142857142857145,0.8134237159636373,0.017229934689940517,0.8983382209188661,0.011851765056678523,0.7152014652014652,0.03277569627870565
0.9407191448007775,0.0015172492707479614,0.9828891927155765,0.00236690503194036,0.9871683992214129,0.0023957914962112583,200–400,329,349,591,103,1372,0.9878093916261855,0.00268441832308848,0.9345343785345926,0.0009450727244183471,0.9415955416646659,0.0050337195200506075,0.7910754958268068,0.00819879085967446,0.9137537019130626,0.0014506471311438443,0.9407191448007775,0.0015172492707479614,"Creator, no fusion",0.989836833293175,0.001664003240950249,0.9287339683091483,0.016023783675361548,0.9284932325815176,0.012733809937501835,0.8960074737842784,0.05964254585688584,0.9357678769920298,0.013956148607280885,0.9407191448007775,0.0015172492707479614,0.9858156028368795,0.0070194561603601924,0.9407831900668577,0.016292953303946464,0.9554427523970671,0.020044394409381723,0.7119741100323624,0.04886624229948703,0.8985039138332918,0.01034559606412989,0.9407191448007775,0.0015172492707479614,0.9969604863221885,0.0,0.8710601719197708,0.02005730659025788,0.4376762549351382,0.3794954598465142,0.7443365695792881,0.014830342054873262,0.7625083706890964,0.0870438633658604,0.8663751214771623,0.027020409631267235,0.8076983707495294,0.01590359123758414,1.0,0.0,0.9742120343839542,0.007580949315371368,0.9571347997743938,0.012004397435867314,0.8187702265372168,0.029660684109746524,0.9375292651738912,0.004678724711920549,0.966715257531584,0.004014264247293102,0.8964911304605855,0.015307081485217814
0.9546891464699684,0.004214963119072657,0.9840621054589008,0.002911181461316837,0.9896677021480348,0.0024510249558226727,400–600,248,214,432,55,949,0.99528890514806,0.0023374219787934514,0.9391543031748604,0.010511697479111943,0.9567673135420071,0.004355022480260349,0.7894642566357271,0.022120849801259404,0.9201686946251637,0.0059135597120127835,0.9546891464699684,0.004214963119072657,"Creator, no fusion",0.9959622565836896,1.8774702671070272e-05,0.9510334921293825,0.01433428091160746,0.934347081804503,0.0202979922772043,0.9629629629629629,0.06415002990995845,0.9610764483701345,0.01449350106596738,0.9546891464699684,0.004214963119072657,0.9946236559139785,0.004656050557980849,0.9283489096573209,0.03315233123643732,0.9807098765432098,0.013563577030283125,0.6727272727272727,0.054545454545454564,0.8941024287104455,0.016181922624908664,0.9546891464699684,0.004214963119072657,1.0,0.0,0.9018691588785047,0.024726647766958793,0.6766975308641975,0.0638290335112147,0.7393939393939394,0.020994555243259126,0.8294901572841604,0.021667106132859604,0.9251844046364595,0.00900316516893312,0.820631549136222,0.018654929164114632,1.0,0.0,0.9875389408099688,0.009727411212458556,0.9776234567901234,0.007071876072462687,0.8,0.03636363636363632,0.941290599400023,0.010264553709717695,0.9775201966982789,0.002651856141647638,0.8937694704049844,0.021947136383316548
0.9811142587346554,0.0032711063410177034,0.9986776974375781,0.0004651136963842045,0.9977378127672247,0.0009753006702604083,600–800,87,99,151,16,353,1.0,0.0,0.9845617003277995,0.009065931582389686,0.9794037929138536,0.00475167356003764,0.8673931432552122,0.02562044901638299,0.9578396591242164,0.003003580566627978,0.9811142587346554,0.0032711063410177034,"Creator, no fusion",1.0,0.0,1.0,0.0,0.9639107106587925,0.015399406601914432,0.9411764705882353,0.10188534162169868,0.976271795311757,0.021983002778066436,0.9811142587346554,0.0032711063410177034,1.0,0.0,0.9696969696969697,0.017495462702715917,0.9955849889624724,0.007647023432975151,0.8125,0.0625,0.9444454896648605,0.014381445076407819,0.9811142587346554,0.0032711063410177034,1.0,0.0,0.9831649831649831,0.005831820900905348,0.9624724061810155,0.029862581144522463,0.8958333333333334,0.03608439182435161,0.9603676806698329,0.01748657068360508,0.9858356940509915,0.0049066595115265866,0.9394991582491582,0.020958106362628542,1.0,0.0,0.98989898989899,0.01010101010101011,1.0,0.0,1.0,0.0,0.9974747474747475,0.0025252525252525415,0.9924457034938621,0.0016355531705088838,0.9949494949494949,0.005050505050505083
0.9765765765765766,0.013603305288776096,0.9991112234101251,0.0011475127521121229,0.9980683386088791,0.0006351099824313827,800+,49,47,83,6,185,0.9861827033218786,0.006076065977296362,0.9747405372405372,0.027738650507935926,0.9782688697298485,0.01184508149143944,0.8917748917748918,0.029992221776084464,0.957741750516789,0.012158950546948833,0.9765765765765766,0.013603305288776096,"Creator, no fusion",1.0,0.0,0.9788188002473717,0.020452038629329483,0.9696849526327385,0.03421627992810486,0.9166666666666666,0.14433756729740643,0.9662926048866942,0.034783474300231605,0.9765765765765766,0.013603305288776096,0.9727891156462585,0.011782658554890335,0.9716312056737588,0.04913619312252135,0.9879518072289156,0.02086808201890214,0.888888888888889,0.0962250448649376,0.9553152543594555,0.02955972553740888,0.9765765765765766,0.013603305288776096,0.9931972789115646,0.011782658554890335,0.9929078014184397,0.012284048280630353,0.9879518072289156,0.02086808201890214,0.9444444444444444,0.0962250448649376,0.9796253330008411,0.026265167694694436,0.9747747747747748,0.025544949331095215,0.9686761229314421,0.045354503647635096,1.0,0.0,1.0,0.0,0.9879518072289156,0.02086808201890214,1.0,0.0,0.9969879518072289,0.005217020504725535,0.9927927927927929,0.0031208122658899014,1.0,0.0
0.8690127077223851,0.0033862185876224354,0.9661909093552957,0.002850458101644422,0.974735052731458,0.002102069020254526,0–200,87,91,149,14,341,0.9322119883969595,0.007919537670363137,0.8130019746709385,0.006253885520990196,0.886857659052781,0.001942787509097077,0.6491334752204317,0.04162957874336523,0.8203012743352777,0.010857233142902071,0.8690127077223851,0.0033862185876224354,All lambdas = 0,0.941632719709861,0.009702670048826946,0.7648366013071896,0.013045234249108872,0.9073159554705789,0.02296986889857586,0.8101851851851851,0.12448453388656253,0.8559926154182036,0.028329806598257404,0.8690127077223851,0.0033862185876224354,0.9233716475095786,0.023927195396162417,0.8681318681318682,0.021978021978021955,0.8680089485458613,0.021574162776270625,0.5476190476190476,0.041239304942116105,0.8017828779515889,0.015554143942988308,0.8690127077223851,0.0033862185876224354,0.842911877394636,0.03694885349039448,0.4249084249084249,0.06052275326688025,0.4899328859060403,0.11448806784719454,0.5476190476190476,0.041239304942116105,0.5763430589570372,0.008324900774961334,0.6383186705767351,0.057490971466403175,0.48626373626373626,0.03571428571428572,0.9616858237547893,0.006636209990685409,0.7875457875457875,0.006344508452633227,0.8366890380313199,0.016890009922305903,0.7142857142857143,0.12371791482634832,0.8250515909044027,0.02847925489932262,0.895405669599218,0.016151233276498818,0.7509157509157509,0.05868670318685755
